outcome,climate,p25,p50,p75,n
cum_wind_twh,C1,9.305606872375678,11.883273979226038,16.709782217431286,36
cum_wind_twh,C2,13.489515860028071,26.28462793997381,51.375026509679834,36
cum_wind_twh,C3,0.5447834218932339,4.403903555342566,6.220773849056156,36
cum_wind_twh,C4,2.2954341105015703,5.1043337100107475,17.227377138531967,36
cum_wind_twh,C7,-0.15264886369006103,5.134580811536507,26.014934272610994,32
cum_wind_twh,POOL,3.660844683115445,11.41828394292668,19.79000946204289,176
cum_solar_twh,C1,-13.356799148398466,-5.253577539234308,4.002695034224454,36
cum_solar_twh,C2,-34.482474787036175,-21.556655544819534,-12.03883279058127,36
cum_solar_twh,C3,-11.702155400861578,-7.325650432692124,-0.3793954653634275,36
cum_solar_twh,C4,-32.80615096255992,-23.919425679583902,-14.308912167209169,36
cum_solar_twh,C7,-78.77493137704028,-66.12799022921796,-54.90225720346449,32
cum_solar_twh,POOL,-36.56382412434202,-15.58843687776735,-7.096676063727159,176
npv_cost_bn,C1,14.511776925517045,18.192765865447466,24.11427939000692,36
npv_cost_bn,C2,31.4436789201095,48.22100054826664,64.72691158155878,36
npv_cost_bn,C3,11.50292645509414,14.559658083287268,18.176053496318428,36
npv_cost_bn,C4,26.791377144803945,37.28978415291774,58.016930368109215,36
npv_cost_bn,C7,23.950811274169848,57.00846868411882,75.5581871470835,32
npv_cost_bn,POOL,17.629686202471497,25.74033095700802,49.88076374475128,176
cum_emissions_mt,C1,-0.7739313253318605,-0.012390855686037839,0.3616149387874207,36
cum_emissions_mt,C2,0.558900021485791,1.304702342869971,2.2039465951023183,36
cum_emissions_mt,C3,1.282807921249745,1.9774368464232972,3.4351993373295233,36
cum_emissions_mt,C4,2.680605498973831,3.991274466983139,5.5482914642344765,36
cum_emissions_mt,C7,10.678480226152272,21.0203733902111,39.29643734189875,32
cum_emissions_mt,POOL,0.6034387912170691,2.2023330535836143,4.854869755582395,176
