outcome,climate,p25,p50,p75,n
cum_wind_twh,C1,3.1378622315820306,5.6712445399602665,8.546890815677504,36
cum_wind_twh,C2,2.232969137334484,4.277692064029894,6.4669487699515615,36
cum_wind_twh,C3,-5.413476879242715e-14,1.3826912260557522,3.854586552498375,36
cum_wind_twh,C4,-8.728956682207361,0.7822179995492884,3.6774366720707916,36
cum_wind_twh,C7,-25.513129942107966,-5.2672348320537435e-15,0.0,32
cum_wind_twh,POOL,0.0,2.358203110082466,5.818088623615649,176
cum_solar_twh,C1,-24.84813543817213,-22.5487295784093,-18.43243906160935,36
cum_solar_twh,C2,-39.47678053929189,-33.23483716951111,-29.518445629708207,36
cum_solar_twh,C3,-30.437458561094665,-21.250769022490196,-18.439444160372204,36
cum_solar_twh,C4,-41.08235497479804,-34.079686328268416,-28.290185462663572,35
cum_solar_twh,C7,-66.26264657413834,-49.295353183134466,-27.38756811948719,27
cum_solar_twh,POOL,-39.499012823059275,-29.226550150466302,-21.206521907316056,170
avg_elec_price,C1,10.41197109938854,14.518665708693383,29.27498074854773,36
avg_elec_price,C2,11.031118775815921,24.774038193904232,42.236724352408665,36
avg_elec_price,C3,13.001814086929086,20.012082118336608,26.46586373975356,36
avg_elec_price,C4,14.553753684107512,29.434584363478255,62.561306559876655,36
avg_elec_price,C7,9.688401566393559,14.959823214898485,51.0604842350393,32
avg_elec_price,POOL,11.054798946905553,20.129408586853202,34.467495350489585,176
npv_cost_bn,C1,4.202222751294417,5.38665614236354,7.267297369888441,36
npv_cost_bn,C2,11.730946900596452,18.502981020469434,23.463255092069748,36
npv_cost_bn,C3,6.020877685468766,9.796991254397607,12.40729394872874,36
npv_cost_bn,C4,15.325579663222562,20.975734935363796,48.13838978077368,36
npv_cost_bn,C7,4.197968292529437,14.727110763371563,40.323506830907704,32
npv_cost_bn,POOL,6.030369072144834,11.723977828732792,21.514287919149986,176
cum_emissions_mt,C1,0.3688584668546747,0.8783217983626588,1.5782549654289606,36
cum_emissions_mt,C2,0.005035700523712695,0.20566994860873444,1.0955092692622475,36
cum_emissions_mt,C3,0.2645504690941257,1.1960386525480842,3.6137797184301856,36
cum_emissions_mt,C4,-2.297468913348392,-0.20498962410045646,0.8688384210712159,36
cum_emissions_mt,C7,16.857296864193767,26.367315543231463,43.3784090336031,32
cum_emissions_mt,POOL,0.06780270892805015,0.9038963142423135,4.459293318079249,176
