outcome,climate,p25,p50,p75,n
cum_wind_twh,C1,7.884225860088497,9.665275853050103,12.448062177519,108
cum_wind_twh,C2,11.197953275029137,15.42010842116628,20.847178085369205,108
cum_wind_twh,C3,6.122587566854664,7.349693230795061,10.975516952283964,108
cum_wind_twh,C4,8.907173433554807,12.483634379264885,22.25996019707491,108
cum_wind_twh,C7,41.52114995221536,59.23391894880959,73.5923830333279,96
cum_wind_twh,POOL,8.609682130814758,13.015591031918058,25.06862032401372,528
cum_solar_twh,C1,-78.59488678251594,-46.83149000607915,-32.92713174881726,108
cum_solar_twh,C2,-69.72787317165046,-42.402064834130655,-31.60729299122487,108
cum_solar_twh,C3,-43.59015756138449,-27.467705292198808,-21.353053001182502,108
cum_solar_twh,C4,-62.72756429859477,-40.91731423461804,-29.33777219773686,108
cum_solar_twh,C7,-66.6068385251726,-47.51601237988416,-25.111186199741717,96
cum_solar_twh,POOL,-66.11361796341069,-40.02347900906686,-28.371861185363244,528
npv_cost_bn,C1,-6.63456873169109,-5.095129439467153,-2.818960127893315,108
npv_cost_bn,C2,-6.668977042563791,0.35110446567739084,16.341707523789598,108
npv_cost_bn,C3,-3.6100110913866152,-0.5777250751831842,1.2597250719356738,108
npv_cost_bn,C4,-2.045575615715874,4.240822925955642,13.435043828405123,108
npv_cost_bn,C7,22.984545352705823,33.19437062326055,59.061546818670934,96
npv_cost_bn,POOL,-4.410399900907038,-0.11192980674948191,16.317635445879677,528
cum_emissions_mt,C1,-0.4234444571289835,-0.21733540815665983,0.0944738938765407,108
cum_emissions_mt,C2,-4.40097784662726,-2.2577680746988786,-0.7568574753620884,108
cum_emissions_mt,C3,-4.781498091696365,-2.29745914911185,-0.857113781426214,108
cum_emissions_mt,C4,-12.282940245734036,-5.656241349895604,-0.9962047617752758,108
cum_emissions_mt,C7,-62.440340230395236,-40.82075081755001,-23.954684302257718,96
cum_emissions_mt,POOL,-11.739259742006634,-2.57126702598854,-0.6048898595540818,528
